country,year,value,region,indicator
SRB,2008,22.43048,Europe,NCD_UNDER70
GBR,2007,24.43349,Europe,NCD_UNDER70
GNB,2012,66.69289,Africa,NCD_UNDER70
AZE,2003,45.04821,Europe,NCD_UNDER70
CYP,2010,32.49512,Europe,NCD_UNDER70
MLT,2006,26.81435,Europe,NCD_UNDER70
EST,2017,15.85965,Europe,NCD_UNDER70
CAN,2014,21.72264,Americas,NCD_UNDER70
ISL,2012,21.93505,Europe,NCD_UNDER70
IRN,2011,46.84852,Eastern Mediterranean,NCD_UNDER70
GBR,2002,18.30466,Europe,NCD_UNDER70
GRC,2003,13.99472,Europe,NCD_UNDER70
MDG,2011,64.90222,Africa,NCD_UNDER70
COL,2014,35.18218,Americas,NCD_UNDER70
AUS,2001,20.36433,Western Pacific,NCD_UNDER70
HTI,2009,61.36543,Americas,NCD_UNDER70
CHN,2020,32.74228,Western Pacific,NCD_UNDER70
OMN,2002,58.91926,Eastern Mediterranean,NCD_UNDER70
WB_UMI,2010,38.64325,NA,NCD_UNDER70
VUT,2018,60.22023,Western Pacific,NCD_UNDER70
DOM,2006,52.22509,Americas,NCD_UNDER70
EUR,2005,24.8263,NA,NCD_UNDER70
UZB,2009,56.75302,Europe,NCD_UNDER70
BRA,2014,38.99008,Americas,NCD_UNDER70
COL,2001,44.14034,Americas,NCD_UNDER70
ATG,2016,39.9283,Americas,NCD_UNDER70
TGO,2001,68.32093,Africa,NCD_UNDER70
ETH,2005,68.77853,Africa,NCD_UNDER70
GRC,2010,28.34722,Europe,NCD_UNDER70
VUT,2011,60.98029,Western Pacific,NCD_UNDER70
NAM,2016,48.96768,Africa,NCD_UNDER70
CAN,2006,32.2482,Americas,NCD_UNDER70
DOM,2019,47.05962,Americas,NCD_UNDER70
CYP,2019,29.78334,Europe,NCD_UNDER70
DZA,2003,47.01307,Africa,NCD_UNDER70
COM,2017,55.32959,Africa,NCD_UNDER70
JPN,2005,18.57608,Western Pacific,NCD_UNDER70
DEU,2002,17.03911,Europe,NCD_UNDER70
SDN,2004,53.44345,Eastern Mediterranean,NCD_UNDER70
NPL,2006,63.2868,South-East Asia,NCD_UNDER70
CAN,2017,31.33456,Americas,NCD_UNDER70
AFR,2012,61.84724,NA,NCD_UNDER70
CYP,2006,20.67333,Europe,NCD_UNDER70
COD,2011,63.479,Africa,NCD_UNDER70
BGR,2009,31.4513,Europe,NCD_UNDER70
PAN,2013,44.76009,Americas,NCD_UNDER70
PSE,2000,61.69671,Eastern Mediterranean,NCD_UNDER70
BGR,2006,22.37477,Europe,NCD_UNDER70
TKM,2007,50.51844,Europe,NCD_UNDER70
UZB,2016,50.8488,Europe,NCD_UNDER70
NAM,2004,68.00362,Africa,NCD_UNDER70
ERI,2002,74.85694,Africa,NCD_UNDER70
CUB,2016,30.30326,Americas,NCD_UNDER70
FRA,2009,16.58603,Europe,NCD_UNDER70
IRL,2015,24.90629,Europe,NCD_UNDER70
RWA,2016,63.71606,Africa,NCD_UNDER70
WB_UMI,2004,46.78998,NA,NCD_UNDER70
AGO,2018,64.9079,Africa,NCD_UNDER70
BHR,2007,39.6035,Eastern Mediterranean,NCD_UNDER70
BEL,2007,23.4776,Europe,NCD_UNDER70
BHS,2011,43.06173,Americas,NCD_UNDER70
KWT,2006,75.17399,Eastern Mediterranean,NCD_UNDER70
BLR,2013,50.27192,Europe,NCD_UNDER70
PAN,2007,38.66362,Americas,NCD_UNDER70
WB_UMI,2017,43.19168,NA,NCD_UNDER70
RWA,2021,67.94485,Africa,NCD_UNDER70
MDG,2016,68.84391,Africa,NCD_UNDER70
MAR,2010,51.24709,Eastern Mediterranean,NCD_UNDER70
GIN,2011,62.49626,Africa,NCD_UNDER70
TUR,2019,27.04915,Europe,NCD_UNDER70
ITA,2008,24.58091,Europe,NCD_UNDER70
WB_LI,2011,66.97592,NA,NCD_UNDER70
COG,2015,55.33995,Africa,NCD_UNDER70
CIV,2009,64.531720000000007,Africa,NCD_UNDER70
UKR,2001,40.26582,Europe,NCD_UNDER70
GUY,2004,57.84031,Americas,NCD_UNDER70
ETH,2017,62.99691,Africa,NCD_UNDER70
CYP,2011,31.34502,Europe,NCD_UNDER70
CHL,2000,43.71794,Americas,NCD_UNDER70
LBY,2021,56.71313,Eastern Mediterranean,NCD_UNDER70
BRA,2002,52.45907,Americas,NCD_UNDER70
NER,2020,66.38796,Africa,NCD_UNDER70
ARE,2015,72.57188,Eastern Mediterranean,NCD_UNDER70
BHS,2009,44.27221,Americas,NCD_UNDER70
CUB,2008,32.58627,Americas,NCD_UNDER70
WB_LMI,2002,56.21945,NA,NCD_UNDER70
RUS,2021,38.79271,Europe,NCD_UNDER70
AGO,2014,60.90132,Africa,NCD_UNDER70
WB_HI,2001,42.16049,NA,NCD_UNDER70
KHM,2006,69.56635,Western Pacific,NCD_UNDER70
ZWE,2014,60.00994,Africa,NCD_UNDER70
ROU,2019,42.78832,Europe,NCD_UNDER70
LBR,2017,64.02483,Africa,NCD_UNDER70
PRI,2010,29.74791,Americas,NCD_UNDER70
BLR,2011,37.91506,Europe,NCD_UNDER70
SOM,2007,67.63898,Eastern Mediterranean,NCD_UNDER70
WB_LMI,2010,57.6404,NA,NCD_UNDER70
BIH,2018,40.97443,Europe,NCD_UNDER70
AZE,2005,50.50652,Europe,NCD_UNDER70
TKM,2010,49.81168,Europe,NCD_UNDER70
LVA,2016,28.76077,Europe,NCD_UNDER70
MDA,2007,52.82365,Europe,NCD_UNDER70
ESP,2007,21.15587,Europe,NCD_UNDER70
ESP,2002,30.98218,Europe,NCD_UNDER70
GBR,2016,18.51849,Europe,NCD_UNDER70
CAF,2000,68.43097,Africa,NCD_UNDER70
BTN,2001,63.0101,South-East Asia,NCD_UNDER70
SEN,2002,61.51304,Africa,NCD_UNDER70
BEL,2002,17.30807,Europe,NCD_UNDER70
AFR,2019,56.61625,NA,NCD_UNDER70
ALB,2000,39.71827,Europe,NCD_UNDER70
SAU,2011,51.04539,Eastern Mediterranean,NCD_UNDER70
IND,2006,57.78921,South-East Asia,NCD_UNDER70
ROU,2010,31.62546,Europe,NCD_UNDER70
COD,2002,64.87095,Africa,NCD_UNDER70
HRV,2018,25.85794,Europe,NCD_UNDER70
MNE,2013,20.96095,Europe,NCD_UNDER70
CPV,2020,41.86026,Africa,NCD_UNDER70
KIR,2017,70.05702,Western Pacific,NCD_UNDER70
IRN,2016,36.83353,Eastern Mediterranean,NCD_UNDER70
KAZ,2011,60.58835,Europe,NCD_UNDER70
COG,2012,63.83614,Africa,NCD_UNDER70
GRC,2013,28.48411,Europe,NCD_UNDER70
CMR,2005,64.0329,Africa,NCD_UNDER70
SEAR,2013,48.90189,NA,NCD_UNDER70
PER,2009,43.05494,Americas,NCD_UNDER70
COD,2006,59.81117,Africa,NCD_UNDER70
LCA,2010,52.94527,Americas,NCD_UNDER70
BGR,2020,28.54576,Europe,NCD_UNDER70
HTI,2009,66.27492,Americas,NCD_UNDER70
GRD,2015,32.31517,Americas,NCD_UNDER70
WB_HI,2018,35.69214,NA,NCD_UNDER70
BGD,2003,64.672,South-East Asia,NCD_UNDER70
TUN,2010,35.98185,Eastern Mediterranean,NCD_UNDER70
NAM,2000,49.41635,Africa,NCD_UNDER70
ITA,2001,29.4073,Europe,NCD_UNDER70
SLB,2001,60.14721,Western Pacific,NCD_UNDER70
BGD,2000,63.54227,South-East Asia,NCD_UNDER70
GUY,2003,58.2344,Americas,NCD_UNDER70
AZE,2013,41.54441,Europe,NCD_UNDER70
CAF,2011,69.7263,Africa,NCD_UNDER70
GUY,2010,58.09595,Americas,NCD_UNDER70
WB_HI,2008,30.46501,NA,NCD_UNDER70
IDN,2018,51.77895,South-East Asia,NCD_UNDER70
UGA,2015,66.37766,Africa,NCD_UNDER70
LBN,2018,30.14047,Eastern Mediterranean,NCD_UNDER70
FSM,2018,69.93877,Western Pacific,NCD_UNDER70
GBR,2011,23.96331,Europe,NCD_UNDER70
AUT,2019,20.08087,Europe,NCD_UNDER70
PRT,2001,26.48987,Europe,NCD_UNDER70
THA,2017,55.55931,South-East Asia,NCD_UNDER70
WB_HI,2007,21.977,NA,NCD_UNDER70
CUB,2001,40.2479,Americas,NCD_UNDER70
SLE,2017,63.81351,Africa,NCD_UNDER70
GNB,2002,61.36563,Africa,NCD_UNDER70
TTO,2004,52.85451,Americas,NCD_UNDER70
GEO,2012,18.54944,Europe,NCD_UNDER70
BEL,2015,22.32336,Europe,NCD_UNDER70
TTO,2015,59.25872,Americas,NCD_UNDER70
LSO,2008,56.85159,Africa,NCD_UNDER70
MNE,2011,21.67424,Europe,NCD_UNDER70
ISL,2008,21.38939,Europe,NCD_UNDER70
PRI,2021,21.1303,Americas,NCD_UNDER70
PAN,2003,44.11818,Americas,NCD_UNDER70
KAZ,2017,48.84952,Europe,NCD_UNDER70
LKA,2015,47.52283,South-East Asia,NCD_UNDER70
BHS,2000,45.23219,Americas,NCD_UNDER70
MKD,2019,44.83714,Europe,NCD_UNDER70
WB_LMI,2020,50.52317,NA,NCD_UNDER70
GBR,2006,24.56744,Europe,NCD_UNDER70
SYC,2011,56.42163,Africa,NCD_UNDER70
AMR,2017,37.92899,NA,NCD_UNDER70
COG,2011,62.80885,Africa,NCD_UNDER70
SLE,2007,65.68299,Africa,NCD_UNDER70
SSD,2004,69.19353,Africa,NCD_UNDER70
KEN,2004,67.42746,Africa,NCD_UNDER70
WB_UMI,2014,38.49102,NA,NCD_UNDER70
MMR,2009,58.36076,South-East Asia,NCD_UNDER70
AZE,2000,65.31814,Europe,NCD_UNDER70
DOM,2001,53.76634,Americas,NCD_UNDER70
SLV,2008,50.32204,Americas,NCD_UNDER70
AGO,2005,72.81719,Africa,NCD_UNDER70
RUS,2018,56.6291,Europe,NCD_UNDER70
SSD,2020,73.36266,Africa,NCD_UNDER70
ARE,2012,75.60074,Eastern Mediterranean,NCD_UNDER70
CIV,2020,69.23545,Africa,NCD_UNDER70
GRC,2004,14.09654,Europe,NCD_UNDER70
DZA,2010,46.24922,Africa,NCD_UNDER70
VUT,2012,60.71775,Western Pacific,NCD_UNDER70
GRC,2020,10.76177,Europe,NCD_UNDER70
SVK,2010,46.8257,Europe,NCD_UNDER70
CHN,2004,31.32719,Western Pacific,NCD_UNDER70
LCA,2011,46.19514,Americas,NCD_UNDER70
SWE,2021,12.96617,Europe,NCD_UNDER70
MKD,2010,42.16506,Europe,NCD_UNDER70
ARG,2019,40.03316,Americas,NCD_UNDER70
NOR,2005,21.42589,Europe,NCD_UNDER70
PAN,2004,39.63317,Americas,NCD_UNDER70
TGO,2003,72.77045,Africa,NCD_UNDER70
SLB,2019,60.46707,Western Pacific,NCD_UNDER70
BWA,2015,60.72822,Africa,NCD_UNDER70
WB_HI,2017,35.95135,NA,NCD_UNDER70
SAU,2017,44.78202,Eastern Mediterranean,NCD_UNDER70
KWT,2007,64.46534,Eastern Mediterranean,NCD_UNDER70
ERI,2016,65.01234,Africa,NCD_UNDER70
SVN,2005,42.1019,Europe,NCD_UNDER70
JPN,2021,9.37459,Western Pacific,NCD_UNDER70
MWI,2019,60.7003,Africa,NCD_UNDER70
WB_LMI,2008,57.09207,NA,NCD_UNDER70
ESP,2007,13.4877,Europe,NCD_UNDER70
GNQ,2007,55.87419,Africa,NCD_UNDER70
ARE,2006,43.11628,Eastern Mediterranean,NCD_UNDER70
DOM,2021,58.11014,Americas,NCD_UNDER70
GNB,2009,61.05653,Africa,NCD_UNDER70
VCT,2008,39.51795,Americas,NCD_UNDER70
SUR,2014,48.45311,Americas,NCD_UNDER70
IND,2017,54.87598,South-East Asia,NCD_UNDER70
MOZ,2010,68.82697,Africa,NCD_UNDER70
ARE,2014,54.51459,Eastern Mediterranean,NCD_UNDER70
PRK,2004,42.50317,South-East Asia,NCD_UNDER70
GBR,2005,24.18887,Europe,NCD_UNDER70
GEO,2001,35.37531,Europe,NCD_UNDER70
BRB,2016,42.8476,Americas,NCD_UNDER70
SUR,2004,54.02359,Americas,NCD_UNDER70
UZB,2005,52.32481,Europe,NCD_UNDER70
LKA,2012,43.06074,South-East Asia,NCD_UNDER70
ECU,2004,46.24674,Americas,NCD_UNDER70
BGD,2019,45.92194,South-East Asia,NCD_UNDER70
PRT,2021,26.45741,Europe,NCD_UNDER70
BWA,2010,56.13818,Africa,NCD_UNDER70
SYC,2007,52.78391,Africa,NCD_UNDER70
KWT,2000,77.95521,Eastern Mediterranean,NCD_UNDER70
CAF,2015,75.95767,Africa,NCD_UNDER70
AZE,2009,48.9418,Europe,NCD_UNDER70
CHL,2004,41.02982,Americas,NCD_UNDER70
TGO,2020,67.84618,Africa,NCD_UNDER70
CAN,2012,22.13067,Americas,NCD_UNDER70
BRA,2005,55.91598,Americas,NCD_UNDER70
BOL,2000,54.76202,Americas,NCD_UNDER70
MMR,2018,57.6788,South-East Asia,NCD_UNDER70
GEO,2002,26.29409,Europe,NCD_UNDER70
LUX,2000,36.59991,Europe,NCD_UNDER70
SDN,2016,64.32088,Eastern Mediterranean,NCD_UNDER70
AGO,2016,60.30322,Africa,NCD_UNDER70
ATG,2009,41.55721,Americas,NCD_UNDER70
LUX,2004,17.78746,Europe,NCD_UNDER70
DJI,2014,61.79443,Eastern Mediterranean,NCD_UNDER70
BRB,2012,41.30475,Americas,NCD_UNDER70
DJI,2010,64.13756,Eastern Mediterranean,NCD_UNDER70
WPR,2008,35.84215,NA,NCD_UNDER70
MAR,2017,46.5096,Eastern Mediterranean,NCD_UNDER70
GRD,2002,37.238,Americas,NCD_UNDER70
QAT,2017,80.25288,Eastern Mediterranean,NCD_UNDER70
WB_HI,2018,27.91927,NA,NCD_UNDER70
CAF,2016,78.65966,Africa,NCD_UNDER70
IRN,2020,33.32043,Eastern Mediterranean,NCD_UNDER70
WSM,2016,47.20918,Western Pacific,NCD_UNDER70
SYR,2009,42.47363,Eastern Mediterranean,NCD_UNDER70
SSD,2008,67.11056,Africa,NCD_UNDER70
PRK,2001,46.65958,South-East Asia,NCD_UNDER70
CIV,2007,58.12482,Africa,NCD_UNDER70
AFR,2004,66.23763,NA,NCD_UNDER70
SUR,2019,55.5576,Americas,NCD_UNDER70
SDN,2018,61.85107,Eastern Mediterranean,NCD_UNDER70
RWA,2003,68.88358,Africa,NCD_UNDER70
AUT,2017,26.9419,Europe,NCD_UNDER70
JOR,2014,63.92676,Eastern Mediterranean,NCD_UNDER70
NZL,2007,31.49509,Western Pacific,NCD_UNDER70
DZA,2013,38.96451,Africa,NCD_UNDER70
DJI,2008,63.0776,Eastern Mediterranean,NCD_UNDER70
BGD,2015,56.15899,South-East Asia,NCD_UNDER70
EGY,2013,61.45802,Eastern Mediterranean,NCD_UNDER70
EUR,2011,21.41784,NA,NCD_UNDER70
BRN,2015,50.9731,Western Pacific,NCD_UNDER70
PRY,2016,45.26766,Americas,NCD_UNDER70
MUS,2009,41.68962,Africa,NCD_UNDER70
BOL,2011,44.49563,Americas,NCD_UNDER70
SGP,2004,44.00618,Western Pacific,NCD_UNDER70
LVA,2006,37.57212,Europe,NCD_UNDER70
PER,2020,37.43608,Americas,NCD_UNDER70
COG,2003,53.13045,Africa,NCD_UNDER70
GNB,2021,68.10446,Africa,NCD_UNDER70
PHL,2020,65.59158,Western Pacific,NCD_UNDER70
GMB,2000,57.13863,Africa,NCD_UNDER70
SSD,2019,68.69803,Africa,NCD_UNDER70
KAZ,2001,54.29213,Europe,NCD_UNDER70
LSO,2019,52.95841,Africa,NCD_UNDER70
NZL,2006,21.93927,Western Pacific,NCD_UNDER70
BLZ,2019,56.27559,Americas,NCD_UNDER70
COD,2005,59.98788,Africa,NCD_UNDER70
AUS,2017,22.9874,Western Pacific,NCD_UNDER70
SLB,2020,63.42324,Western Pacific,NCD_UNDER70
OMN,2011,61.06456,Eastern Mediterranean,NCD_UNDER70
IND,2019,58.63062,South-East Asia,NCD_UNDER70
DOM,2015,46.59752,Americas,NCD_UNDER70
RUS,2018,27.01645,Europe,NCD_UNDER70
PSE,2001,57.00933,Eastern Mediterranean,NCD_UNDER70
ISR,2006,25.34553,Europe,NCD_UNDER70
FIN,2010,35.37149,Europe,NCD_UNDER70
LTU,2000,25.32471,Europe,NCD_UNDER70
TON,2001,50.9191,Western Pacific,NCD_UNDER70
KHM,2015,63.31797,Western Pacific,NCD_UNDER70
BOL,2002,53.35231,Americas,NCD_UNDER70
CRI,2001,45.01963,Americas,NCD_UNDER70
MWI,2015,57.4016,Africa,NCD_UNDER70
AGO,2005,69.59317,Africa,NCD_UNDER70
TUN,2002,42.0527,Eastern Mediterranean,NCD_UNDER70
YEM,2005,66.15724,Eastern Mediterranean,NCD_UNDER70
PSE,2012,53.93843,Eastern Mediterranean,NCD_UNDER70
FJI,2004,63.45725,Western Pacific,NCD_UNDER70
HTI,2007,63.91069,Americas,NCD_UNDER70
DNK,2020,21.59176,Europe,NCD_UNDER70
BEL,2020,20.05867,Europe,NCD_UNDER70
ARG,2016,40.91179,Americas,NCD_UNDER70
CIV,2011,65.93767,Africa,NCD_UNDER70
TGO,2002,68.4749,Africa,NCD_UNDER70
POL,2013,46.13624,Europe,NCD_UNDER70
COM,2004,56.50521,Africa,NCD_UNDER70
UKR,2020,22.27549,Europe,NCD_UNDER70
BLR,2008,51.96516,Europe,NCD_UNDER70
ROU,2017,21.46472,Europe,NCD_UNDER70
BHS,2017,37.60685,Americas,NCD_UNDER70
SLB,2009,60.00693,Western Pacific,NCD_UNDER70
ROU,2003,27.73317,Europe,NCD_UNDER70
NGA,2006,60.58361,Africa,NCD_UNDER70
CMR,2000,63.86924,Africa,NCD_UNDER70
EST,2001,53.62455,Europe,NCD_UNDER70
ARM,2017,39.86449,Europe,NCD_UNDER70
GLOBAL,2014,35.12697,NA,NCD_UNDER70
BLZ,2018,57.06565,Americas,NCD_UNDER70
MUS,2021,55.11583,Africa,NCD_UNDER70
ALB,2008,37.91864,Europe,NCD_UNDER70
WPR,2007,36.38633,NA,NCD_UNDER70
WSM,2015,46.65683,Western Pacific,NCD_UNDER70
HUN,2014,23.29454,Europe,NCD_UNDER70
GAB,2002,48.01667,Africa,NCD_UNDER70
ARM,2003,39.53454,Europe,NCD_UNDER70
EST,2005,49.36074,Europe,NCD_UNDER70
AUT,2005,33.66547,Europe,NCD_UNDER70
IRL,2006,22.69706,Europe,NCD_UNDER70
DOM,2003,50.72397,Americas,NCD_UNDER70
WB_UMI,2000,38.33499,NA,NCD_UNDER70
NIC,2005,56.36857,Americas,NCD_UNDER70
GRC,2007,12.987120000000001,Europe,NCD_UNDER70
MLI,2018,68.59614,Africa,NCD_UNDER70
CPV,2009,37.13054,Africa,NCD_UNDER70
CHN,2003,42.80769,Western Pacific,NCD_UNDER70
TON,2000,53.91301,Western Pacific,NCD_UNDER70
LSO,2006,48.58777,Africa,NCD_UNDER70
ATG,2021,36.2855,Americas,NCD_UNDER70
MAR,2010,53.48521,Eastern Mediterranean,NCD_UNDER70
TUR,2015,27.91784,Europe,NCD_UNDER70
MYS,2014,49.27444,Western Pacific,NCD_UNDER70
ISL,2005,22.57418,Europe,NCD_UNDER70
CMR,2006,64.04487,Africa,NCD_UNDER70
ATG,2018,39.74206,Americas,NCD_UNDER70
IND,2008,60.46417,South-East Asia,NCD_UNDER70
MDV,2016,37.62016,South-East Asia,NCD_UNDER70
GNQ,2007,63.6992,Africa,NCD_UNDER70
VCT,2002,39.55964,Americas,NCD_UNDER70
BHS,2001,44.03353,Americas,NCD_UNDER70
NAM,2007,65.03943,Africa,NCD_UNDER70
ZAF,2008,57.30164,Africa,NCD_UNDER70
KWT,2019,68.00552,Eastern Mediterranean,NCD_UNDER70
WPR,2015,28.07945,NA,NCD_UNDER70
MUS,2000,59.28208,Africa,NCD_UNDER70
AZE,2000,47.49051,Europe,NCD_UNDER70
RWA,2005,66.70978,Africa,NCD_UNDER70
MOZ,2015,69.62251,Africa,NCD_UNDER70
KAZ,2003,67.05283,Europe,NCD_UNDER70
SLE,2008,65.70713,Africa,NCD_UNDER70
PRY,2008,49.94994,Americas,NCD_UNDER70
GEO,2011,18.67921,Europe,NCD_UNDER70
USA,2006,30.94815,Americas,NCD_UNDER70
FJI,2012,60.45607,Western Pacific,NCD_UNDER70
SEN,2020,57.65897,Africa,NCD_UNDER70
FJI,2005,64.59219,Western Pacific,NCD_UNDER70
HTI,2016,59.9682,Americas,NCD_UNDER70
KEN,2000,68.35089,Africa,NCD_UNDER70
BLZ,2006,49.12523,Americas,NCD_UNDER70
VUT,2008,60.79076,Western Pacific,NCD_UNDER70
SOM,2016,68.62189,Eastern Mediterranean,NCD_UNDER70
BRA,2001,47.33956,Americas,NCD_UNDER70
MMR,2004,64.8254,South-East Asia,NCD_UNDER70
POL,2021,21.46396,Europe,NCD_UNDER70
BIH,2012,28.27781,Europe,NCD_UNDER70
SEAR,2007,56.11039,NA,NCD_UNDER70
RWA,2019,58.57537,Africa,NCD_UNDER70
POL,2016,47.10771,Europe,NCD_UNDER70
MLT,2000,34.70215,Europe,NCD_UNDER70
ECU,2015,41.85843,Americas,NCD_UNDER70
WSM,2010,57.41073,Western Pacific,NCD_UNDER70
GNQ,2006,56.07743,Africa,NCD_UNDER70
BHS,2003,44.15703,Americas,NCD_UNDER70
MRT,2014,47.10621,Africa,NCD_UNDER70
SVN,2012,17.61682,Europe,NCD_UNDER70
WB_HI,2010,38.27353,NA,NCD_UNDER70
JOR,2015,53.68949,Eastern Mediterranean,NCD_UNDER70
AUS,2003,25.75505,Western Pacific,NCD_UNDER70
VUT,2013,58.59081,Western Pacific,NCD_UNDER70
SRB,2002,43.75468,Europe,NCD_UNDER70
MEX,2016,45.14499,Americas,NCD_UNDER70
ARM,2016,33.63767,Europe,NCD_UNDER70
TCD,2013,66.52782,Africa,NCD_UNDER70
ARM,2015,33.47123,Europe,NCD_UNDER70
SLE,2016,69.34261,Africa,NCD_UNDER70
JPN,2019,20.5348,Western Pacific,NCD_UNDER70
AUS,2016,18.98268,Western Pacific,NCD_UNDER70
TGO,2014,69.69989,Africa,NCD_UNDER70
CIV,2013,59.33499,Africa,NCD_UNDER70
CZE,2008,31.98892,Europe,NCD_UNDER70
VUT,2006,61.25177,Western Pacific,NCD_UNDER70
MOZ,2016,70.11719,Africa,NCD_UNDER70
ZWE,2013,56.66029,Africa,NCD_UNDER70
CZE,2012,30.7093,Europe,NCD_UNDER70
KEN,2021,62.24554,Africa,NCD_UNDER70
TTO,2019,61.4518,Americas,NCD_UNDER70
YEM,2019,57.90595,Eastern Mediterranean,NCD_UNDER70
COL,2003,42.56103,Americas,NCD_UNDER70
PER,2017,39.02287,Americas,NCD_UNDER70
CYP,2001,26.11787,Europe,NCD_UNDER70
ETH,2013,64.95518,Africa,NCD_UNDER70
BLR,2008,37.77484,Europe,NCD_UNDER70
SRB,2007,39.91769,Europe,NCD_UNDER70
LKA,2002,50.07082,South-East Asia,NCD_UNDER70
AUS,2003,20.27727,Western Pacific,NCD_UNDER70
JAM,2013,31.89726,Americas,NCD_UNDER70
TKM,2014,61.97941,Europe,NCD_UNDER70
TCD,2016,71.86099,Africa,NCD_UNDER70
PNG,2021,67.51201,Western Pacific,NCD_UNDER70
SRB,2009,21.68465,Europe,NCD_UNDER70
COM,2006,55.59538,Africa,NCD_UNDER70
ARM,2006,37.98639,Europe,NCD_UNDER70
PRT,2019,26.85696,Europe,NCD_UNDER70
MDV,2021,11.46077,South-East Asia,NCD_UNDER70
MLT,2017,29.88752,Europe,NCD_UNDER70
COD,2007,63.93,Africa,NCD_UNDER70
NAM,2011,47.93604,Africa,NCD_UNDER70
MLI,2021,69.44876,Africa,NCD_UNDER70
ZWE,2018,58.45128,Africa,NCD_UNDER70
NOR,2004,26.9325,Europe,NCD_UNDER70
BGD,2001,59.79778,South-East Asia,NCD_UNDER70
KIR,2013,77.29195,Western Pacific,NCD_UNDER70
SOM,2007,71.73615,Eastern Mediterranean,NCD_UNDER70
SGP,2016,33.35444,Western Pacific,NCD_UNDER70
NLD,2006,31.72598,Europe,NCD_UNDER70
GIN,2017,59.86296,Africa,NCD_UNDER70
ALB,2002,40.81101,Europe,NCD_UNDER70
SEN,2016,59.59782,Africa,NCD_UNDER70
THA,2020,34.27197,South-East Asia,NCD_UNDER70
SRB,2014,20.63928,Europe,NCD_UNDER70
LBR,2000,66.83131,Africa,NCD_UNDER70
UGA,2000,58.465089999999996,Africa,NCD_UNDER70
BRA,2020,41.26477,Americas,NCD_UNDER70
LBR,2021,66.8009,Africa,NCD_UNDER70
GBR,2006,19.06468,Europe,NCD_UNDER70
VEN,2013,41.47659,Americas,NCD_UNDER70
SSD,2017,73.23734,Africa,NCD_UNDER70
VNM,2006,36.94107,Western Pacific,NCD_UNDER70
CUB,2003,37.05653,Americas,NCD_UNDER70
GAB,2009,48.44227,Africa,NCD_UNDER70
JOR,2002,50.92476,Eastern Mediterranean,NCD_UNDER70
SWZ,2018,58.39692,Africa,NCD_UNDER70
BEL,2012,16.73169,Europe,NCD_UNDER70
ISR,2011,30.43886,Europe,NCD_UNDER70
SEN,2011,57.56292,Africa,NCD_UNDER70
MYS,2018,52.11008,Western Pacific,NCD_UNDER70
AFG,2004,71.5349,Eastern Mediterranean,NCD_UNDER70
NOR,2021,18.45532,Europe,NCD_UNDER70
TLS,2014,53.70847,South-East Asia,NCD_UNDER70
COG,2018,64.24007,Africa,NCD_UNDER70
LBN,2004,38.51611,Eastern Mediterranean,NCD_UNDER70
TTO,2003,52.70728,Americas,NCD_UNDER70
WB_HI,2020,34.6608,NA,NCD_UNDER70
TZA,2002,60.34285,Africa,NCD_UNDER70
BDI,2000,68.61067,Africa,NCD_UNDER70
WB_LI,2011,57.57735,NA,NCD_UNDER70
KHM,2002,68.46034,Western Pacific,NCD_UNDER70
MDV,2013,39.71945,South-East Asia,NCD_UNDER70
SEN,2011,59.45808,Africa,NCD_UNDER70
FIN,2016,22.32596,Europe,NCD_UNDER70
BLZ,2008,50.86478,Americas,NCD_UNDER70
KHM,2002,72.18427,Western Pacific,NCD_UNDER70
TKM,2005,59.43087,Europe,NCD_UNDER70
TON,2006,50.33779,Western Pacific,NCD_UNDER70
AFR,2006,66.07199,NA,NCD_UNDER70
GHA,2011,58.563,Africa,NCD_UNDER70
ARE,2021,61.7325,Eastern Mediterranean,NCD_UNDER70
SRB,2001,44.93972,Europe,NCD_UNDER70
IND,2001,64.7067,South-East Asia,NCD_UNDER70
SGP,2020,29.84042,Western Pacific,NCD_UNDER70
BEL,2006,16.9054,Europe,NCD_UNDER70
SVK,2009,47.97841,Europe,NCD_UNDER70
TJK,2011,52.56263,Europe,NCD_UNDER70
GLOBAL,2003,50.21513,NA,NCD_UNDER70
MMR,2014,63.62592,South-East Asia,NCD_UNDER70
SDN,2015,60.51967,Eastern Mediterranean,NCD_UNDER70
SRB,2008,39.32386,Europe,NCD_UNDER70
PSE,2002,56.31656,Eastern Mediterranean,NCD_UNDER70
CHN,2001,39.48674,Western Pacific,NCD_UNDER70
SSD,2018,62.88774,Africa,NCD_UNDER70
TUN,2000,43.813,Eastern Mediterranean,NCD_UNDER70
FJI,2013,66.69181,Western Pacific,NCD_UNDER70
SRB,2010,22.02692,Europe,NCD_UNDER70
KWT,2021,69.35527,Eastern Mediterranean,NCD_UNDER70
LUX,2009,30.72875,Europe,NCD_UNDER70
IDN,2014,57.58279,South-East Asia,NCD_UNDER70
KWT,2002,76.07777,Eastern Mediterranean,NCD_UNDER70
BEL,2009,17.15575,Europe,NCD_UNDER70
JPN,2002,35.72213,Western Pacific,NCD_UNDER70
BLZ,2015,56.07513,Americas,NCD_UNDER70
PHL,2014,67.02364,Western Pacific,NCD_UNDER70
KWT,2003,71.40227,Eastern Mediterranean,NCD_UNDER70
AZE,2015,56.44073,Europe,NCD_UNDER70
