country,year,value,region,indicator
SVK,2008,5.88334,Europe,MDG_0000000026
ITA,2002,9.38142,Europe,MDG_0000000026
BGR,2011,8.24212,Europe,MDG_0000000026
BEN,2018,542.46051,Africa,MDG_0000000026
SVK,2005,7.436,Europe,MDG_0000000026
NOR,2020,1.66374,Europe,MDG_0000000026
LSO,2016,667.91975,Africa,MDG_0000000026
KIR,2014,120.16644,Western Pacific,MDG_0000000026
CPV,2012,53.6497,Africa,MDG_0000000026
ITA,1988,16.9554,Europe,MDG_0000000026
SYR,1989,45.06194,Eastern Mediterranean,MDG_0000000026
ITA,1995,14.65735,Europe,MDG_0000000026
SYR,1990,43.1635,Eastern Mediterranean,MDG_0000000026
AFR,1992,952.69319,NA,MDG_0000000026
ZWE,2014,440.85211,Africa,MDG_0000000026
LSO,1992,554.90595,Africa,MDG_0000000026
CHL,2012,18.9734,Americas,MDG_0000000026
NLD,1990,10.66402,Europe,MDG_0000000026
PAK,1999,390.91285,Eastern Mediterranean,MDG_0000000026
LKA,2012,34.62724,South-East Asia,MDG_0000000026
ATG,1995,50.98567,Americas,MDG_0000000026
TJK,1997,90.83766,Europe,MDG_0000000026
GLOBAL,2010,253.83422,NA,MDG_0000000026
ISR,1995,22.04702,Europe,MDG_0000000026
GNQ,2006,240.77476,Africa,MDG_0000000026
VCT,2003,61.1682,Americas,MDG_0000000026
UZB,1987,77.09358,Europe,MDG_0000000026
BEL,2006,6.41128,Europe,MDG_0000000026
ATG,2017,21.12252,Americas,MDG_0000000026
MWI,2003,445.13883,Africa,MDG_0000000026
DNK,2000,8.03473,Europe,MDG_0000000026
ARM,1988,45.56682,Europe,MDG_0000000026
ROU,2011,18.86594,Europe,MDG_0000000026
NPL,1986,1145.17204,South-East Asia,MDG_0000000026
DJI,2008,322.41701,Eastern Mediterranean,MDG_0000000026
AUT,2016,5.33615,Europe,MDG_0000000026
PNG,1987,344.78042,Western Pacific,MDG_0000000026
KAZ,2002,49.17224,Europe,MDG_0000000026
CAF,1994,1073.71056,Africa,MDG_0000000026
IND,1989,536.02332,South-East Asia,MDG_0000000026
NPL,1994,703.46098,South-East Asia,MDG_0000000026
HTI,1993,587.69124,Americas,MDG_0000000026
IRL,1994,9.30471,Europe,MDG_0000000026
KEN,2008,483.50565,Africa,MDG_0000000026
URY,2019,20.07068,Americas,MDG_0000000026
BLZ,1993,85.90447,Americas,MDG_0000000026
IRL,1999,8.27639,Europe,MDG_0000000026
FJI,2016,39.66303,Western Pacific,MDG_0000000026
GMB,2003,769.6243,Africa,MDG_0000000026
LTU,2007,12.35622,Europe,MDG_0000000026
ITA,2003,8.80219,Europe,MDG_0000000026
UZB,1992,51.80834,Europe,MDG_0000000026
BRA,1988,201.23702,Americas,MDG_0000000026
MNE,1987,10.41182,Europe,MDG_0000000026
LVA,2010,25.41326,Europe,MDG_0000000026
SYC,1991,40.27399,Africa,MDG_0000000026
OMN,2011,17.3208,Eastern Mediterranean,MDG_0000000026
TZA,2015,329.54632,Africa,MDG_0000000026
SUR,2011,130.67004,Americas,MDG_0000000026
JOR,1992,77.81639,Eastern Mediterranean,MDG_0000000026
PSE,1993,76.58536,Eastern Mediterranean,MDG_0000000026
SEN,2013,352.99443,Africa,MDG_0000000026
GNQ,1986,1263.0619,Africa,MDG_0000000026
CIV,1997,451.05748,Africa,MDG_0000000026
PNG,1986,350.26186,Western Pacific,MDG_0000000026
ECU,2004,94.20378,Americas,MDG_0000000026
EUR,2001,24.43049,NA,MDG_0000000026
LKA,2004,48.09901,South-East Asia,MDG_0000000026
IRN,1989,81.6476,Eastern Mediterranean,MDG_0000000026
NAM,2004,401.82994,Africa,MDG_0000000026
PSE,2006,54.41655,Eastern Mediterranean,MDG_0000000026
BRN,2011,42.34695,Western Pacific,MDG_0000000026
BHS,2016,79.30498,Americas,MDG_0000000026
TZA,2017,280.3737,Africa,MDG_0000000026
SEAR,1995,447.15068,NA,MDG_0000000026
SDN,2009,394.13057,Eastern Mediterranean,MDG_0000000026
PAK,2007,253.22788,Eastern Mediterranean,MDG_0000000026
BLZ,1996,77.31743,Americas,MDG_0000000026
NIC,2012,92.12639,Americas,MDG_0000000026
MDA,2009,18.54885,Europe,MDG_0000000026
CIV,1991,592.38365,Africa,MDG_0000000026
CHE,2005,9.38462,Europe,MDG_0000000026
SLB,2001,156.95988,Western Pacific,MDG_0000000026
BDI,2007,676.16187,Africa,MDG_0000000026
SEN,2005,518.59348,Africa,MDG_0000000026
SWE,2006,5.1541,Europe,MDG_0000000026
ZMB,2002,337.0826,Africa,MDG_0000000026
USA,1990,10.03986,Americas,MDG_0000000026
ARM,2018,25.1014,Europe,MDG_0000000026
VEN,1997,95.64957,Americas,MDG_0000000026
AFR,2016,572.82599,NA,MDG_0000000026
CYP,2006,30.62386,Europe,MDG_0000000026
SLE,1994,1749.90108,Africa,MDG_0000000026
SAU,2020,16.20376,Eastern Mediterranean,MDG_0000000026
KWT,1985,13.18376,Eastern Mediterranean,MDG_0000000026
SUR,1992,373.93709,Americas,MDG_0000000026
THA,1998,39.79663,South-East Asia,MDG_0000000026
MDV,2017,45.80795,South-East Asia,MDG_0000000026
AMR,1994,103.29998,NA,MDG_0000000026
SGP,1999,15.82284,Western Pacific,MDG_0000000026
NAM,2000,450.28284,Africa,MDG_0000000026
ARG,1989,90.12579,Americas,MDG_0000000026
BEL,1985,8.51023,Europe,MDG_0000000026
TTO,2020,26.583,Americas,MDG_0000000026
YEM,2004,209.69946,Eastern Mediterranean,MDG_0000000026
ZWE,1996,361.60282,Africa,MDG_0000000026
BRB,1986,48.98588,Americas,MDG_0000000026
DEU,1990,10.05496,Europe,MDG_0000000026
IRQ,1994,164.8223,Eastern Mediterranean,MDG_0000000026
AGO,1989,1099.85382,Africa,MDG_0000000026
SEAR,1986,615.3021,NA,MDG_0000000026
WPR,1992,103.06426,NA,MDG_0000000026
VCT,1986,73.13425,Americas,MDG_0000000026
TCD,2006,1254.61553,Africa,MDG_0000000026
EUR,2014,12.52282,NA,MDG_0000000026
SEN,1988,617.83602,Africa,MDG_0000000026
BHS,2001,63.12532,Americas,MDG_0000000026
MDA,1991,66.79278,Europe,MDG_0000000026
AZE,1997,61.92583,Europe,MDG_0000000026
USA,1986,11.06546,Americas,MDG_0000000026
UGA,2000,461.45951,Africa,MDG_0000000026
MOZ,1992,891.421,Africa,MDG_0000000026
VEN,2012,118.61576,Americas,MDG_0000000026
GRD,2016,23.19384,Americas,MDG_0000000026
USA,2019,19.85235,Americas,MDG_0000000026
FIN,1995,6.34008,Europe,MDG_0000000026
LVA,2005,28.01326,Europe,MDG_0000000026
POL,2009,2.95934,Europe,MDG_0000000026
EST,1992,41.15915,Europe,MDG_0000000026
RWA,1997,1482.65691,Africa,MDG_0000000026
SRB,2012,13.45022,Europe,MDG_0000000026
TUR,2019,17.00893,Europe,MDG_0000000026
ISL,2012,2.81886,Europe,MDG_0000000026
LCA,1985,48.64415,Americas,MDG_0000000026
LKA,1985,69.80982,South-East Asia,MDG_0000000026
ISR,1998,13.59196,Europe,MDG_0000000026
EGY,1987,137.90475,Eastern Mediterranean,MDG_0000000026
ETH,2011,603.16479,Africa,MDG_0000000026
SAU,1999,21.71309,Eastern Mediterranean,MDG_0000000026
MLI,2013,544.26926,Africa,MDG_0000000026
LBR,2007,662.79624,Africa,MDG_0000000026
TTO,1985,108.89641,Americas,MDG_0000000026
AMR,1989,126.27095,NA,MDG_0000000026
TUN,1987,106.9009,Eastern Mediterranean,MDG_0000000026
SDN,2017,289.64138,Eastern Mediterranean,MDG_0000000026
VUT,1993,112.26017,Western Pacific,MDG_0000000026
FRA,2012,8.97359,Europe,MDG_0000000026
CZE,2007,4.83644,Europe,MDG_0000000026
MOZ,1990,927.47604,Africa,MDG_0000000026
TUN,1999,61.64749,Eastern Mediterranean,MDG_0000000026
RWA,2019,281.31084,Africa,MDG_0000000026
PAK,1997,445.2058,Eastern Mediterranean,MDG_0000000026
LBR,2001,746.8344,Africa,MDG_0000000026
VNM,2008,62.11956,Western Pacific,MDG_0000000026
TKM,1991,67.75002,Europe,MDG_0000000026
BHS,2011,100.57736,Americas,MDG_0000000026
PRI,2009,21.82941,Americas,MDG_0000000026
VNM,1987,127.28302,Western Pacific,MDG_0000000026
BGD,2005,375.86404,South-East Asia,MDG_0000000026
EGY,2005,57.65885,Eastern Mediterranean,MDG_0000000026
UKR,1985,66.18179,Europe,MDG_0000000026
CHE,2015,6.46258,Europe,MDG_0000000026
SGP,1993,14.35184,Western Pacific,MDG_0000000026
TCD,2011,1284.3055,Africa,MDG_0000000026
USA,2006,13.19619,Americas,MDG_0000000026
ARE,2018,9.04669,Eastern Mediterranean,MDG_0000000026
NPL,1990,961.23146,South-East Asia,MDG_0000000026
EMR,1990,357.30658,NA,MDG_0000000026
SUR,1995,356.9548,Americas,MDG_0000000026
SOM,1997,1121.47325,Eastern Mediterranean,MDG_0000000026
URY,1987,42.33726,Americas,MDG_0000000026
IND,2002,329.44485,South-East Asia,MDG_0000000026
MWI,2007,351.56789,Africa,MDG_0000000026
ISL,2007,3.96795,Europe,MDG_0000000026
SUR,2005,190.24295,Americas,MDG_0000000026
PAK,1987,426.24217,Eastern Mediterranean,MDG_0000000026
PHL,1986,237.67159,Western Pacific,MDG_0000000026
DJI,1996,634.0789,Eastern Mediterranean,MDG_0000000026
SSD,2002,1667.56161,Africa,MDG_0000000026
SLV,2009,35.51454,Americas,MDG_0000000026
BLR,2017,1.31347,Europe,MDG_0000000026
SUR,1994,362.86562,Americas,MDG_0000000026
CZE,2017,3.14178,Europe,MDG_0000000026
AFR,1999,810.23555,NA,MDG_0000000026
TGO,2010,530.29214,Africa,MDG_0000000026
SUR,2006,192.28746,Americas,MDG_0000000026
GAB,1993,389.04367,Africa,MDG_0000000026
ESP,1996,6.43581,Europe,MDG_0000000026
ATG,2011,31.25012,Americas,MDG_0000000026
MWI,2019,370.24389,Africa,MDG_0000000026
CHL,2003,32.20279,Americas,MDG_0000000026
BLR,1999,29.20457,Europe,MDG_0000000026
SEAR,2011,192.0199,NA,MDG_0000000026
AMR,2004,65.98718,NA,MDG_0000000026
AFG,1999,1359.21701,Eastern Mediterranean,MDG_0000000026
ATG,1994,51.6758,Americas,MDG_0000000026
HRV,1990,11.60621,Europe,MDG_0000000026
ECU,1990,183.26637,Americas,MDG_0000000026
NAM,1988,304.72676,Africa,MDG_0000000026
KAZ,2011,16.88869,Europe,MDG_0000000026
VCT,2007,47.35904,Americas,MDG_0000000026
LVA,1990,45.40965,Europe,MDG_0000000026
PRI,2018,17.92834,Americas,MDG_0000000026
ITA,1989,16.3312,Europe,MDG_0000000026
PRT,1998,10.35078,Europe,MDG_0000000026
SVK,2019,4.8564,Europe,MDG_0000000026
MLT,2004,8.40827,Europe,MDG_0000000026
GNB,1998,1401.27061,Africa,MDG_0000000026
VUT,1989,124.54544,Western Pacific,MDG_0000000026
BHS,2012,101.34579,Americas,MDG_0000000026
PSE,2020,20.43431,Eastern Mediterranean,MDG_0000000026
MMR,2020,178.67438,South-East Asia,MDG_0000000026
CRI,2009,26.32806,Americas,MDG_0000000026
CYP,2020,68.40659,Europe,MDG_0000000026
CMR,1988,662.66577,Africa,MDG_0000000026
HND,1995,109.28125,Americas,MDG_0000000026
SWE,1993,6.9343,Europe,MDG_0000000026
NGA,2017,1126.90937,Africa,MDG_0000000026
BGR,1991,24.5698,Europe,MDG_0000000026
KWT,2015,6.79043,Eastern Mediterranean,MDG_0000000026
KGZ,1996,85.44931,Europe,MDG_0000000026
MYS,2000,39.74691,Western Pacific,MDG_0000000026
IRQ,1997,177.2233,Eastern Mediterranean,MDG_0000000026
EUR,1988,45.20374,NA,MDG_0000000026
ZAF,2015,141.15905,Africa,MDG_0000000026
PRT,1985,15.5813,Europe,MDG_0000000026
PHL,1985,255.93457,Western Pacific,MDG_0000000026
SOM,1985,1199.01783,Eastern Mediterranean,MDG_0000000026
GNQ,2014,206.84934,Africa,MDG_0000000026
IRL,2020,4.98396,Europe,MDG_0000000026
KIR,2018,110.35632,Western Pacific,MDG_0000000026
TTO,1992,109.57012,Americas,MDG_0000000026
DNK,2012,6.31267,Europe,MDG_0000000026
AFG,2013,820.68535,Eastern Mediterranean,MDG_0000000026
PAN,2000,65.52129,Americas,MDG_0000000026
LUX,2018,6.62667,Europe,MDG_0000000026
HND,2016,62.47172,Americas,MDG_0000000026
MDA,2007,23.42879,Europe,MDG_0000000026
MDV,2012,51.62238,South-East Asia,MDG_0000000026
MDG,2013,454.5967,Africa,MDG_0000000026
TZA,2006,546.73422,Africa,MDG_0000000026
ARG,1990,87.81427,Americas,MDG_0000000026
SLE,2008,972.63557,Africa,MDG_0000000026
ARM,2009,33.39944,Europe,MDG_0000000026
CIV,2015,529.76484,Africa,MDG_0000000026
SAU,1989,28.78423,Eastern Mediterranean,MDG_0000000026
MDG,1992,688.12588,Africa,MDG_0000000026
CHE,2001,8.55248,Europe,MDG_0000000026
MLI,2008,585.7367,Africa,MDG_0000000026
VUT,2000,108.7143,Western Pacific,MDG_0000000026
GUY,2010,147.86821,Americas,MDG_0000000026
MUS,1994,75.70528,Africa,MDG_0000000026
CAN,2012,11.82737,Americas,MDG_0000000026
LUX,1990,10.93026,Europe,MDG_0000000026
COM,2004,374.41507,Africa,MDG_0000000026
CIV,1987,666.30413,Africa,MDG_0000000026
TUN,2007,52.71191,Eastern Mediterranean,MDG_0000000026
HRV,2016,5.34301,Europe,MDG_0000000026
CPV,1994,231.76514,Africa,MDG_0000000026
NPL,1995,680.80596,South-East Asia,MDG_0000000026
THA,2015,30.15449,South-East Asia,MDG_0000000026
TUN,1989,88.75085,Eastern Mediterranean,MDG_0000000026
BEN,1988,633.78678,Africa,MDG_0000000026
MDA,1988,56.24226,Europe,MDG_0000000026
TKM,1998,35.63595,Europe,MDG_0000000026
LCA,2018,61.20825,Americas,MDG_0000000026
GTM,2012,118.06979,Americas,MDG_0000000026
CHL,2000,32.55022,Americas,MDG_0000000026
ERI,2002,642.78625,Africa,MDG_0000000026
ERI,2013,420.32105,Africa,MDG_0000000026
GTM,1986,261.13806,Americas,MDG_0000000026
EST,2014,6.53779,Europe,MDG_0000000026
RWA,2000,1006.52495,Africa,MDG_0000000026
CAN,2006,10.9705,Americas,MDG_0000000026
HND,1989,173.42685,Americas,MDG_0000000026
TUN,2001,61.94047,Eastern Mediterranean,MDG_0000000026
SWZ,2011,627.04795,Africa,MDG_0000000026
JAM,1999,81.21541,Americas,MDG_0000000026
GAB,2009,211.81062,Africa,MDG_0000000026
BHS,1988,56.46076,Americas,MDG_0000000026
ARG,2020,44.90008,Americas,MDG_0000000026
PSE,2007,50.87407,Eastern Mediterranean,MDG_0000000026
ECU,2009,86.08203,Americas,MDG_0000000026
KOR,2009,8.89975,Western Pacific,MDG_0000000026
EST,2000,24.84995,Europe,MDG_0000000026
TLS,2012,322.31877,South-East Asia,MDG_0000000026
IDN,2007,251.27333,South-East Asia,MDG_0000000026
VEN,2009,109.54586,Americas,MDG_0000000026
GUY,2001,189.83851,Americas,MDG_0000000026
JOR,1993,77.10413,Eastern Mediterranean,MDG_0000000026
QAT,1994,29.34282,Eastern Mediterranean,MDG_0000000026
ZWE,2008,684.82706,Africa,MDG_0000000026
KAZ,2016,13.40244,Europe,MDG_0000000026
FSM,2000,60.10262,Western Pacific,MDG_0000000026
SVN,2012,5.83472,Europe,MDG_0000000026
CUB,2016,40.72115,Americas,MDG_0000000026
HND,2019,66.63822,Americas,MDG_0000000026
PRY,1989,230.35868,Americas,MDG_0000000026
CRI,1994,41.57826,Americas,MDG_0000000026
CPV,2017,39.62307,Africa,MDG_0000000026
PSE,2017,21.52821,Eastern Mediterranean,MDG_0000000026
FIN,2006,6.68799,Europe,MDG_0000000026
SWZ,2015,338.22439,Africa,MDG_0000000026
NAM,1985,328.41602,Africa,MDG_0000000026
TCD,2008,1244.91417,Africa,MDG_0000000026
PRT,2005,8.96024,Europe,MDG_0000000026
RUS,1990,78.09714,Europe,MDG_0000000026
DOM,1992,141.86771,Americas,MDG_0000000026
MWI,1993,897.78105,Africa,MDG_0000000026
IRL,1985,11.0584,Europe,MDG_0000000026
KOR,2019,6.36005,Western Pacific,MDG_0000000026
ISL,1997,5.59464,Europe,MDG_0000000026
DZA,2004,136.83983,Africa,MDG_0000000026
ZMB,1992,599.19282,Africa,MDG_0000000026
ESP,2014,4.00638,Europe,MDG_0000000026
JOR,2004,58.78852,Eastern Mediterranean,MDG_0000000026
DEU,1992,8.51401,Europe,MDG_0000000026
TJK,2020,16.6317,Europe,MDG_0000000026
LUX,2014,6.28768,Europe,MDG_0000000026
TZA,2005,559.39302,Africa,MDG_0000000026
FSM,1995,65.3982,Western Pacific,MDG_0000000026
MAR,1986,609.63216,Eastern Mediterranean,MDG_0000000026
CMR,2015,446.84616,Africa,MDG_0000000026
ETH,2009,683.81356,Africa,MDG_0000000026
CAN,2008,12.77333,Americas,MDG_0000000026
OMN,1997,20.74688,Eastern Mediterranean,MDG_0000000026
NGA,1985,1283.01588,Africa,MDG_0000000026
BWA,2005,201.4597,Africa,MDG_0000000026
SYR,1992,39.29179,Eastern Mediterranean,MDG_0000000026
LTU,1994,28.4278,Europe,MDG_0000000026
MWI,2008,419.64944,Africa,MDG_0000000026
MRT,2006,654.28852,Africa,MDG_0000000026
POL,2012,2.38044,Europe,MDG_0000000026
TZA,2018,266.82197,Africa,MDG_0000000026
KEN,1988,596.01463,Africa,MDG_0000000026
BRN,1995,48.4497,Western Pacific,MDG_0000000026
VNM,1995,92.92684,Western Pacific,MDG_0000000026
GNB,1999,1406.73779,Africa,MDG_0000000026
KAZ,2013,13.01082,Europe,MDG_0000000026
BHR,2003,25.10136,Eastern Mediterranean,MDG_0000000026
GUY,1995,223.83363,Americas,MDG_0000000026
ITA,1994,14.54495,Europe,MDG_0000000026
MMR,1998,360.02735,South-East Asia,MDG_0000000026
STP,2010,160.17822,Africa,MDG_0000000026
LSO,2019,628.86487,Africa,MDG_0000000026
SLE,1985,1427.52708,Africa,MDG_0000000026
SYR,2004,24.7712,Eastern Mediterranean,MDG_0000000026
GRD,2009,27.0834,Americas,MDG_0000000026
BGR,1996,20.84611,Europe,MDG_0000000026
TUN,2017,37.99607,Eastern Mediterranean,MDG_0000000026
CHL,1991,53.46557,Americas,MDG_0000000026
GNQ,1997,601.28783,Africa,MDG_0000000026
WSM,1996,86.92293,Western Pacific,MDG_0000000026
AUT,2011,6.04204,Europe,MDG_0000000026
GLOBAL,1986,421.14916,NA,MDG_0000000026
NOR,1990,6.89026,Europe,MDG_0000000026
ECU,2020,65.74967,Americas,MDG_0000000026
COG,2001,641.40699,Africa,MDG_0000000026
PNG,2018,199.06436,Western Pacific,MDG_0000000026
VEN,2002,99.52491,Americas,MDG_0000000026
MDG,1995,652.09991,Africa,MDG_0000000026
UGA,2011,358.52491,Africa,MDG_0000000026
PAN,2019,50.99978,Americas,MDG_0000000026
COG,1987,616.11462,Africa,MDG_0000000026
ATG,2004,43.3603,Americas,MDG_0000000026
VNM,1994,91.14422,Western Pacific,MDG_0000000026
OMN,2006,20.93607,Eastern Mediterranean,MDG_0000000026
NIC,2016,77.24893,Americas,MDG_0000000026
COL,2017,71.44645,Americas,MDG_0000000026
LBR,2018,683.75754,Africa,MDG_0000000026
TZA,1995,863.38618,Africa,MDG_0000000026
FIN,2009,7.34076,Europe,MDG_0000000026
BGR,1990,23.42989,Europe,MDG_0000000026
NER,1996,861.61395,Africa,MDG_0000000026
THA,2017,28.73065,South-East Asia,MDG_0000000026
ETH,1986,1245.92552,Africa,MDG_0000000026
BHS,2020,77.05063,Americas,MDG_0000000026
EST,1991,38.81609,Europe,MDG_0000000026
ESP,1987,6.63,Europe,MDG_0000000026
MOZ,1996,749.99701,Africa,MDG_0000000026
JPN,2003,7.57836,Western Pacific,MDG_0000000026
BRA,1994,146.64237,Americas,MDG_0000000026
SYR,2019,33.04469,Eastern Mediterranean,MDG_0000000026
IRN,1994,59.86153,Eastern Mediterranean,MDG_0000000026
BGD,2019,157.16106,South-East Asia,MDG_0000000026
PRK,1994,73.38073,South-East Asia,MDG_0000000026
ISL,1990,5.99872,Europe,MDG_0000000026
CHL,2013,17.98455,Americas,MDG_0000000026
SEAR,1985,643.82338,NA,MDG_0000000026
SVK,1989,9.87103,Europe,MDG_0000000026
BOL,2012,178.80796,Americas,MDG_0000000026
KOR,2013,6.94965,Western Pacific,MDG_0000000026
LCA,1988,57.59697,Americas,MDG_0000000026
ESP,1985,5.91181,Europe,MDG_0000000026
MOZ,2016,193.98992,Africa,MDG_0000000026
POL,2016,1.98213,Europe,MDG_0000000026
ERI,1999,813.58285,Africa,MDG_0000000026
GIN,1998,922.77783,Africa,MDG_0000000026
STP,2004,158.57465,Africa,MDG_0000000026
ETH,1996,1017.62692,Africa,MDG_0000000026
AGO,1986,1084.06316,Africa,MDG_0000000026
FJI,2003,47.84049,Western Pacific,MDG_0000000026
HUN,2011,15.87683,Europe,MDG_0000000026
IRQ,2003,118.26359,Eastern Mediterranean,MDG_0000000026
MLI,1997,898.02896,Africa,MDG_0000000026
JOR,2005,57.73762,Eastern Mediterranean,MDG_0000000026
CIV,2010,604.14592,Africa,MDG_0000000026
BLZ,2015,49.24151,Americas,MDG_0000000026
KHM,1985,687.8064,Western Pacific,MDG_0000000026
ZAF,2016,126.92666,Africa,MDG_0000000026
BRA,1997,99.53553,Americas,MDG_0000000026
NIC,2019,75.08457,Americas,MDG_0000000026
CHN,2007,39.31897,Western Pacific,MDG_0000000026
PRY,1999,159.8604,Americas,MDG_0000000026
PER,1996,203.33139,Americas,MDG_0000000026
SVN,2015,5.03828,Europe,MDG_0000000026
VCT,2013,45.19888,Americas,MDG_0000000026
CHN,2018,20.35598,Western Pacific,MDG_0000000026
SLE,1991,1599.82474,Africa,MDG_0000000026
JPN,2016,4.87024,Western Pacific,MDG_0000000026
NGA,1989,1212.17642,Africa,MDG_0000000026
BGR,1992,22.47983,Europe,MDG_0000000026
UKR,1996,52.3964,Europe,MDG_0000000026
NER,2014,512.50297,Africa,MDG_0000000026
SUR,2003,249.93708,Americas,MDG_0000000026
MMR,2013,267.71647,South-East Asia,MDG_0000000026
BEN,1993,536.63297,Africa,MDG_0000000026
CYP,2001,32.51078,Europe,MDG_0000000026
MEX,1997,63.01261,Americas,MDG_0000000026
ITA,2005,7.74645,Europe,MDG_0000000026
IRQ,2014,98.37459,Eastern Mediterranean,MDG_0000000026
LBY,2009,55.85322,Eastern Mediterranean,MDG_0000000026
PRY,2014,76.78895,Americas,MDG_0000000026
CAN,1989,7.14868,Americas,MDG_0000000026
CUB,2020,39.25455,Americas,MDG_0000000026
GRD,2010,27.34111,Americas,MDG_0000000026
ERI,1996,808.00108,Africa,MDG_0000000026
SLV,1996,80.81319,Americas,MDG_0000000026
HRV,2013,6.08767,Europe,MDG_0000000026
BOL,1986,576.15256,Americas,MDG_0000000026
GEO,1985,44.27892,Europe,MDG_0000000026
NIC,2015,79.39387,Americas,MDG_0000000026
SOM,1999,1110.9637,Eastern Mediterranean,MDG_0000000026
TUN,2016,37.77542,Eastern Mediterranean,MDG_0000000026
SSD,1992,6527.52505,Africa,MDG_0000000026
GUY,2011,141.95701,Americas,MDG_0000000026
KOR,2001,15.48866,Western Pacific,MDG_0000000026
GRC,1994,4.4308,Europe,MDG_0000000026
VNM,1985,143.22239,Western Pacific,MDG_0000000026
BLZ,2008,45.58099,Americas,MDG_0000000026
MNE,2007,8.07606,Europe,MDG_0000000026
COM,2005,360.46148,Africa,MDG_0000000026
ZAF,2020,126.83269,Africa,MDG_0000000026
PNG,1994,291.93014,Western Pacific,MDG_0000000026
BTN,2014,78.32205,South-East Asia,MDG_0000000026
ISR,2003,4.85183,Europe,MDG_0000000026
VUT,2008,86.39318,Western Pacific,MDG_0000000026
PAK,2005,300.7507,Eastern Mediterranean,MDG_0000000026
LSO,2005,562.89174,Africa,MDG_0000000026
GTM,2003,144.98361,Americas,MDG_0000000026
CZE,2011,3.7356,Europe,MDG_0000000026
AMR,1986,143.29597,NA,MDG_0000000026
SDN,2005,525.3036,Eastern Mediterranean,MDG_0000000026
IDN,2015,194.18621,South-East Asia,MDG_0000000026
EST,2003,18.53104,Europe,MDG_0000000026
TJK,2003,49.24886,Europe,MDG_0000000026
ARE,2002,17.55161,Eastern Mediterranean,MDG_0000000026
GNB,2011,767.30984,Africa,MDG_0000000026
GRD,2007,29.1514,Americas,MDG_0000000026
CMR,1991,676.77095,Africa,MDG_0000000026
BRN,1998,53.40883,Western Pacific,MDG_0000000026
LTU,1992,24.94966,Europe,MDG_0000000026
AFR,2020,531.46806,NA,MDG_0000000026
TLS,2001,735.8229,South-East Asia,MDG_0000000026
CUB,1990,65.01377,Americas,MDG_0000000026
CPV,2013,42.45763,Africa,MDG_0000000026
GBR,2013,8.35958,Europe,MDG_0000000026
USA,2004,13.09522,Americas,MDG_0000000026
UGA,1998,486.03443,Africa,MDG_0000000026
CHL,2019,14.60006,Americas,MDG_0000000026
CUB,2003,38.63237,Americas,MDG_0000000026
MLI,1999,793.51239,Africa,MDG_0000000026
SLV,2012,37.67998,Americas,MDG_0000000026
IDN,1988,468.20885,South-East Asia,MDG_0000000026
ARM,1996,58.17614,Europe,MDG_0000000026
SDN,2008,450.03225,Eastern Mediterranean,MDG_0000000026
MRT,1986,793.68193,Africa,MDG_0000000026
NLD,2016,5.16781,Europe,MDG_0000000026
FIN,2015,7.26056,Europe,MDG_0000000026
FIN,1989,6.59155,Europe,MDG_0000000026
ISR,1985,40.25199,Europe,MDG_0000000026
MEX,2003,52.07416,Americas,MDG_0000000026
TUN,2010,43.93077,Eastern Mediterranean,MDG_0000000026
COD,2006,618.63949,Africa,MDG_0000000026
URY,2000,26.57348,Americas,MDG_0000000026
TUR,1987,51.64785,Europe,MDG_0000000026
SEAR,1998,395.62564,NA,MDG_0000000026
URY,1993,32.76295,Americas,MDG_0000000026
WSM,1986,118.21121,Western Pacific,MDG_0000000026
CAN,1993,7.46034,Americas,MDG_0000000026
UKR,2012,16.754,Europe,MDG_0000000026
MDG,2008,526.37607,Africa,MDG_0000000026
GMB,2006,689.26615,Africa,MDG_0000000026
TKM,2013,6.65197,Europe,MDG_0000000026
BDI,2019,479.29015,Africa,MDG_0000000026
ARM,1994,59.16303,Europe,MDG_0000000026
ITA,1991,15.6727,Europe,MDG_0000000026
BOL,2014,163.33307,Americas,MDG_0000000026
BGD,2011,301.2922,South-East Asia,MDG_0000000026
CHN,1999,64.2181,Western Pacific,MDG_0000000026
GRD,2003,34.22533,Americas,MDG_0000000026
AUS,1990,8.25592,Western Pacific,MDG_0000000026
CAF,2018,867.63413,Africa,MDG_0000000026
TZA,1996,862.70509,Africa,MDG_0000000026
GHA,2013,305.30823,Africa,MDG_0000000026
TUN,2000,61.52453,Eastern Mediterranean,MDG_0000000026
LBY,1991,46.90431,Eastern Mediterranean,MDG_0000000026
BGR,2000,21.93408,Europe,MDG_0000000026
MMR,2016,241.79258,South-East Asia,MDG_0000000026
CAN,1997,7.79649,Americas,MDG_0000000026
MWI,1989,953.41092,Africa,MDG_0000000026
FSM,2015,63.77229,Western Pacific,MDG_0000000026
HTI,2012,384.02588,Americas,MDG_0000000026
THA,1986,75.65004,South-East Asia,MDG_0000000026
PRY,2008,107.13059,Americas,MDG_0000000026
ZAF,2010,219.06124,Africa,MDG_0000000026
GRC,2002,3.55042,Europe,MDG_0000000026
WSM,1987,110.61755,Western Pacific,MDG_0000000026
AMR,2014,57.41914,NA,MDG_0000000026
CHL,2002,31.561889999999998,Americas,MDG_0000000026
PRI,2012,17.97683,Americas,MDG_0000000026
LBY,2010,57.46926,Eastern Mediterranean,MDG_0000000026
